value,script,spent_by,addresses,script_type
62842574,76a91456b19900a2cba3425078e18c355f385cf18e2cb188ac,06dcb58ae7f31447c270b85e249c492c3f3e6f6d6800c72bcd8f6b019a317441,['18uPsCaNgSy87L4V25RTTHXKbxY6vPibi4'],pay-to-pubkey-hash
55093500,76a91407217e863ad85452fc2bad1b49e2c55db804aebc88ac,36b55194b56e5d4688f5dc84b10a4007729778f874db6a20d4b572e81c2d048d,['1ehrZfHz1Jf43TBzBq7Hn1kWtSFgqB6wv'],pay-to-pubkey-hash
