value,script,spent_by,addresses,script_type
1399016,76a914b02a2b4974de99010bb385a73503aba04c39ece688ac,801b11c5f94fe323942c928c07ca0d43563dfc79562f7e2eefb548c01cfe3fc5,['1H4USisMcJ7RH22MpTW7dUXkeSfgG4Lsff'],pay-to-pubkey-hash
10900000000,76a91447ac39f63de883e241eebda4166325a233c561e488ac,2528607f9e08a6e03f00f439b02e42bddf97e37ebf7139d0cab53c1137d40eff,['17XyJ81vUWWAhH99FVVhMbYzoEooE8fKYS'],pay-to-pubkey-hash
