value,script,spent_by,addresses,script_type
2319686,76a914d2eec5b398ad176424a63dd31f9dc53156fadcda88ac,86c16bfddf3cb3406204e78a5c9cfa49b1a9ba9add59f93d34ce3b6e09234829,['1LEJwUR4Vsi2P5LjYWMQZ27f2MVfGfccDa'],pay-to-pubkey-hash
1629242,76a914a06567889f8963cb50fb84fd400084d039b2e11f88ac,,['1Fd6bPyQ7HrJ9B7yte88dPB7nAadG67UQJ'],pay-to-pubkey-hash
4255224,76a914ce2cd683526b9a5d3ce3f82d31ccf103f4063d9f88ac,615ada43aec3527655cd9b6adce7bd91a8090ff27a68d7572a9ebd5cd70c4245,['1Ko9uutSzjrk2b6F7cyVMWHtFz1CK7JTPd'],pay-to-pubkey-hash
5795844,76a9144424bc3bf52cecdea9f2fed55d12cc9788bca6dc88ac,7760262c04bd19cd0581e0e381698fa65059fbb6eb8218301996e7988caa1e73,['17DJxTWsgyfi2oZd52R6LN4QVgoMoFx5uP'],pay-to-pubkey-hash
387998,76a9147e79f1a4813bfced3f0c74db30a8d2002a61777488ac,6f519e9c5c0e19deaf82f59ccd38196ac034916dc77acf172e6797b84aa425ff,['1CXkDyz56JGTtJjAXDBMXosHjH6LHBirgV'],pay-to-pubkey-hash
316304,76a91427101e0b30e5a9d85f9c4f7508ce1afdd424839688ac,d4e30263f207c17b5cd712041898419af00ce49f9f61a99bc6138851e41becc0,['14ZYfLSBKJirvKvrGku9QE8oZjthf1zPc2'],pay-to-pubkey-hash
1244648,76a91459b5c739de04081a8621bb88104fd2bfe893999288ac,9ebea3b9782c6ef6785dcf700a95192a20fcb3e870b40626569c46b6969ad13b,['19BLuFEwQvgjn7ZaWJKRBT5tmFshKpf2i3'],pay-to-pubkey-hash
3107893,76a91425fdb594dbf44d68b2fed95cc18745bd204d505188ac,6f519e9c5c0e19deaf82f59ccd38196ac034916dc77acf172e6797b84aa425ff,['14Tsw8VLoVYssAyxLRrk8PUXET5VfTqb9g'],pay-to-pubkey-hash
7962014,76a914d74b2ed56d8fec50f7cd7bea3a849fceb40a2e5588ac,6f519e9c5c0e19deaf82f59ccd38196ac034916dc77acf172e6797b84aa425ff,['1LdNM3g1dk4Q8Ez2zoGyt2LybDQRuumRPi'],pay-to-pubkey-hash
614249,76a914bf529de6191aea00f86f2e88959cc0b488241ac988ac,e1776de23b450670baae7a4ff9b6b22fb6838ae597dcf4c70f37044e0aa72f90,['1JSd2xPXP9GaGq5HJu1CtJRGYbZJJGTB9N'],pay-to-pubkey-hash
776273,76a914930569215e2fa15458e7601be87fef79373bc1de88ac,8a4bbfcbbfab0f94146ad670a36af2cdf434535a6f7fe3374179ff69b1232c4a,['1EQNp93Zz6Pohpmd3EpH7UkdXKLwsgFkzm'],pay-to-pubkey-hash
1852467,76a9147963736f197f0963aeb495cb804bf7f22633fec988ac,6f519e9c5c0e19deaf82f59ccd38196ac034916dc77acf172e6797b84aa425ff,['1C4quBZfnryfrVdQs1Nx81SR2mYuJkoaQL'],pay-to-pubkey-hash
352869,76a9141efae9c7e519e72491a05c7437d0c79065fbc00988ac,3b4590eed35b26714776218e2f477f87bcf7fa6ad064c6bbeba6fda351087fd3,['13porWb54bkE8LQHFRkJy6AZR1KH5G98Mn'],pay-to-pubkey-hash
6085981,76a914b71334ed2504e9ef4340bc93197e00eb48ae73d588ac,bf1dc8da6999da46cfa2ba23231ca881a1829b58f0f928639bd8e9c506a5793c,['1Hh1fcYop3fCHMwUUqBMU933nqsMEHzPz3'],pay-to-pubkey-hash
6449184,76a914f0edf57b80c8d84d4da6330a46c0f954f9b667fa88ac,269ed7c1fbc05f6f6f3ea5a5cf33187b33f1757ca3a29dab2bb11a28b3760cfe,['1NxvEiSzPf5bTRqvj5XeDEBy4JytCchLQo'],pay-to-pubkey-hash
370095,76a914411efc1de736897061c8d7f891d568a866bf7dcd88ac,e4bb136ffbe46a12cdb306df6a07d85d425e570a2a50e2bc57d76837ab6ff952,['16wL3LJXk8Fcc1NJuU6zSFmSEtuagVwXpN'],pay-to-pubkey-hash
1432573,76a914c4ae16aa702d7d682f35db112ae91211e583defe88ac,720f889105a868284a31e55d709412a3ac2dbaef26f3ed4f4ecc4ca6bad6a020,['1JvwzUyxomFeyzR96XShr9qvm7cxBno5qw'],pay-to-pubkey-hash
912696,76a9142d639b285aca44a7094526cf3c8012b7887ecd0688ac,1074e53038013120745a6d1da135f39989132ea1907693ef9bfde46acc0e774b,['158zjPJHmU6b67GR2R3WVsAg2Q17b2WRWA'],pay-to-pubkey-hash
854868,76a914fa9bdd133c292b9b0a4fff4d3e08dab8905c0cb688ac,9d6fdf77523ae321d99689039785090caa69b358484b53367eb66cd85862025d,['1Pr6eYpc7yRMzrG82jNKdbUsu24m2zcaLX'],pay-to-pubkey-hash
486363,76a914574eaa5af6814cf914595d45a20effc0aac254c588ac,b6829ae73aa92a04d0a767a2fd169d0513346a3464b80b8c4755644d85fba287,['18xe2TiMFfmxuEum8RJq1eE9RJNdRFQxMA'],pay-to-pubkey-hash
1100170,76a914f46264058fe77c35829cb229c2d7557c1985cbcf88ac,60c8592f8a2815f4c4cbf901ea4d84cc2c3961822ab173706862e70534479501,['1PHBk7Z7F1kPP6LBKG2ssjGSWrfJaikHC5'],pay-to-pubkey-hash
