value,script,spent_by,addresses,script_type
1618283,76a914b9ec2acd599172ea7e25b3cad94e8f19aa59d3a088ac,1fdb6f2b46dc0bac8d9bd6a039de7a4047f6b6af7590dd7d184c5140ef2e6345,['1Hx4vg3D7oQ6TDua6Tf2zE1Mhw5g27Mkj8'],pay-to-pubkey-hash
9999990000,76a914eb763ae9df4d92f77784324e2e3f0d22788e039f88ac,a5bd112be4ba4447b7557ae9a24b8f36e7dd8c9b4d81847fee72af2ab53e3bc9,['1NU1RrWkmxS8SR2sH8CmAm3SUJXjbALNGn'],pay-to-pubkey-hash
