value,script,spent_by,addresses,script_type
8600000,76a914bc3d9afcf031f718775ffeed4b04cc5e4981085088ac,8c939983fb1c68321af1db61ded2f26016f9fbef8deec5e476dd6922638787df,['1JAKqV4nGmBxUcEw6KHmToL3dSi2h26zcM'],pay-to-pubkey-hash
50244,76a914e18341e2829004bf6df3128879b0f4048f93945888ac,,['1MZQH5q8z4CRCKU5XjoRFW37T2qyrYoBiy'],pay-to-pubkey-hash
