value,script,spent_by,addresses,script_type
26380056494,76a9142f387284dec1ddf8ae013910c8ef5317f968b6ba88ac,da7f1b2e197403f6ee0aca4c99fa9e17214c9f422b04cec0ed6f1c051aed76d9,['15JgP3fdbRLX9oYZFa7XzXbx842wNJonu6'],pay-to-pubkey-hash
1200000000,76a914ee70f0b5e7e9fd3b53237c72370faeda9257715f88ac,3e36e4bc092b4d862c591714c23f19d9db86277c1a51b30420dfb592a7353fbe,['1Njm7tFJyCghBW3cCJSvE4RqyF6irs3dF7'],pay-to-pubkey-hash
