prev_hash,output_index,script,output_value,sequence,addresses,script_type,age
9ea2f9695e6694309fb0d8b966afb4678a77a59f160822e33819fada9e0c8288,0,47304402207374e5629d084540aef1d90004a08bc41743cb5aaf5e5a8aa5124c209119a0460220036dd555bbc0dc62d0f5b7567546281cf43079f24db8d4cc18a43fc4d2692ccf012102f31e2b2077b4c1d6cef03d7dc14d468d768c1c0c7c0aa98a3c2f220294c66233,50000000000,4294967295,['1rC3sH4zhCGnJG6S7K3Mu6v9mwDaPat4j'],pay-to-pubkey-hash,292998
