value,script,spent_by,addresses,script_type
1360700000,76a91478a3df2cb69d21f4c8bf1adaff268b7a4783909b88ac,,['1BztQ2kno8T1b5kg3VDmtP4vuB6sffvenq'],pay-to-pubkey-hash
45833,76a91462a5bac75445753e286a5858b4f92afd4c0eea5388ac,598f83413eec7e0319676fef11514050e8b8a26537ec1e4c50bfb2dd8c928255,['19zbktrtnTy8xPRWEKW24qM5M8R4y1yhhr'],pay-to-pubkey-hash
