value,script,spent_by,addresses,script_type
1000000,76a914c8249a3db8b087cb503133983c2a532bed3574a688ac,b780747ea8afb3cb17675b46e6c2484e70ec31c2143ef046bcd9d54865fb70b0,['1KFFzZ4B31pW2KHGuEAp7BLzhGRwu8zDm1'],pay-to-pubkey-hash
1000000,76a91444a9579548c25501e9099d443eff89ce1474250988ac,6b0503f350d1c2735dc7b5e9cd5c38994c05cbd87a03765102f257103741aa78,['17G3p9CWsdrGAd1QninuxFMVZHzbg3EfmN'],pay-to-pubkey-hash
5000000,76a9140434820d762384a81674719edd8e09751931b17688ac,c6a4c4e74483cf28440e1ef83863669596c18747ded5c6fcf84a7fd2b987644e,['1PEc68G6ni7SqVajZx8VnFLD9cYWBN52C'],pay-to-pubkey-hash
2000000,76a9144f0292f9fcdc0a5a2c3a848b50d1820cae6114d488ac,8ca24b8625b39ba18c39de75a057a766013a03fbe2559f0a5e28bb8459c3b0cb,['18CmU1UC9uC2HYbUtgwhEpXiMeTivsC6JE'],pay-to-pubkey-hash
1000000,76a91423efe06c9de9d16443d2d5d9b6c47c9fcb5dc29188ac,e4c9e728b701b699dcdb9254371904eb00782d9d9e44bdc2fd9997572c3a5057,['14H21dut2JMSvBmyvReP6zb4tgpXJjC87y'],pay-to-pubkey-hash
1000000,76a9147c0d75876b8e92a63d8d7b13f43c14678ca16f6688ac,ff360230fec79766a248467f85014373044239e564d418d855f2d4d41e8eba0c,['1CJvuwc6bn6Y3GdcZbxQVYdGntKQWAKri5'],pay-to-pubkey-hash
1000000,76a914ed2c52028a3d36526f9b9d7ead8d029b9289ba6088ac,67b66f7ce9daf47cab542f89ae106e323283248002fe8d35f197c119f95772f4,['1Nd4EtxUW498UwZsARivKsN2nQfWaMURUK'],pay-to-pubkey-hash
2000000,76a9140f36b147ff6cfdd8755110d0070e0a8ab0e828ab88ac,7b472e8c491725dccd1c4ae5e6259414f058fd80f1c6478bd6f668c55cd7adbf,['12PSeyoQoZyYoCjjpGEPmHx6E35x2qRYeF'],pay-to-pubkey-hash
1000000,76a9147204415c210638054ba2faaa8575f4d84be6605a88ac,,['1BPs8XunCTUseCAo7ZWqqrnQWuxrDi789x'],pay-to-pubkey-hash
1000000,76a914186e2260e204979732b2c4d8a734c43fa511915888ac,949c36fff038ed23bbc55f774d69080976f7fba2c5fff61aba20c181ea6f0f5a,['13EB9sP14sjiLRkVwFVRfCWZy8xzLXeFwV'],pay-to-pubkey-hash
