value,script,spent_by,addresses,script_type
16060000,76a914408cb80b5f5c230e7b1fb3d91c3f22e2c15dc7f888ac,f164d88d0ebfbcc29a79d41c445faab1446631ec84efc386b5125479570b3251,['16tJpbmFffFHP6KCdx3tMGsKSRHnuPmFYq'],pay-to-pubkey-hash
970087,76a91441599f910caa7587dbeb5b8a92fccaa8d2d92e2588ac,,['16xYHc7xy6REq8cf8895qvHHP2CJdjsWez'],pay-to-pubkey-hash
