value,script,spent_by,addresses,script_type
35990000,76a9140e7d3a6a36d35bde88100bcdc52f7c6a7da0e6e588ac,e8a15c6a04696699c699ae7496f8f24be1af3acce26c3ac49713e96b327c8e88,['12KcUhA1Zx6MthiQTN3ZLaYUsQQGy2TiUL'],pay-to-pubkey-hash
4000000,76a914e4908a92c7602e9952a19ff324c2c7600a975fec88ac,44b2308eca6454f2fe66b7756df59758a6a7d1ae8fa603fafac143788aeaac8d,['1MqYDeJJVbwC4tTDcUssa9AgcqGA539Ere'],pay-to-pubkey-hash
