value,script,spent_by,addresses,script_type
2000000000,76a914035dd5d1576d1e928887f86abefa46b5090c6ac788ac,8a9f708ebaa222d769a2ae50bb42b3399afd17d328425e66bc07f416af25eb1f,['1JoSMxHXJ4A6Z4zQ7ZknVetkzJdangNa3'],pay-to-pubkey-hash
8999990000,76a91443738008ab02b51f11a2634c4809af9533b4e36288ac,dc950a461ed9f57b9c2dd99c530a149e4939c2f9650ec5a4d072334e7f804423,['179edwfdPQiu2nxnySnuh8wH9YQPbz3P2g'],pay-to-pubkey-hash
