prev_hash,output_index,script,output_value,sequence,addresses,script_type,age
af01acb8ee31808e307e585115060626b02c53f9a5b5f84f3de0015fcbcc6a37,1,4830450221009523ae6155e3125a6723186f094272e99a26e9b67e3d4742c793c40b4bae178a02206831110b75cbc56f74349d83674563b092b5a3e2b7f7d0e242b154238375649d0121031a6663dde0933b1e9484b25f8bdd996e0a3eee01a10f49fd51e51a143f49d965,1070099628,4294967295,['13ajX9WYpq7Jr4bceVsNrXRogMmF58sZok'],pay-to-pubkey-hash,293152
