value,script,spent_by,addresses,script_type
393698000,76a9147a5c3700141b9bd31779453222531acc4e075b5288ac,a9d1e868ca74f39085997ead122e3539ee05708f1fb4d623465d25a36c6f111b,['1C9yubyi254q52qmLbQw7nmfNSJzmgXqKe'],pay-to-pubkey-hash
999990000,76a91474005d3691948d35a5ec400de125bfe5170220f488ac,794969a4f37a171d9f9a9714994c5b74043dfe81ef1aa27020f305204c76ad93,['1BaMpYyvwxAdqddeDuda9z3jd8hiMPyxna'],pay-to-pubkey-hash
