value,script,spent_by,addresses,script_type
4900000,76a91487fb69ddd43a01ed6bf6b9095d90209431e4125d88ac,4231840a6fd642192d634ae23554ae52262f9c40dabc7b25ab660733522a6ac5,['1DQ1QR93mrhX4MUUP34m1gRWZRCK9jWAbQ'],pay-to-pubkey-hash
953023,76a914104486773334d798c9eacc746e32f96caca41ca588ac,acda31e6dea00d2cda9e1d80faefe899ad988bbad033a93f5512b6da52a9e4df,['12V1uHgNsuhpKbdvJVe1pqPNBd47J9bdU9'],pay-to-pubkey-hash
