prev_hash,output_index,script,output_value,sequence,addresses,script_type,age
b78de6ddb4f1ede6908309f37d8a4dd00316a89dcbee4c790c68e9ac962397c7,8,47304402207117ca83eeefa2e5c6694a037b1db90fa8261231e609fe87e47b44a5b81d2620022068255bb576717a9901cc16321e19555023f5ec1212199d03343ab073107f322301210296b518572ab6887e357998eea440f0b01c8f8a1870f5f31cdcd25a1408451e8f,255568000,4294967295,['13NwHfJ79a3WbdYfAkJ4zp4r2zyigwL5eD'],pay-to-pubkey-hash,293111
5aece92f8ad10d61935bbb094647c4e55a9a0b548e9d4885176cb9b44611cfc3,6,483045022100f026f3abbf955f47efca73177a24b7bda292ce482586b6a6f66a6a5972abefa602203afaca1a2e53f6bc4a8f69393202d9b4706b7e7a43fc98a5b66ea75b84eaade101210296b518572ab6887e357998eea440f0b01c8f8a1870f5f31cdcd25a1408451e8f,127894000,4294967295,['13NwHfJ79a3WbdYfAkJ4zp4r2zyigwL5eD'],pay-to-pubkey-hash,292965
